team	stats	rankings	value
Charlotte	Red Zone Offense	125	0.692
Charlotte	Red Zone Defense	113	0.896
Charlotte	Net Punting	28	39.82
Charlotte	Punt Returns	105	5.06
Charlotte	Kickoff Returns	27	23.12
Charlotte	First Downs Offense	127	168
Charlotte	First Downs Defense	110	282
Charlotte	Fewest Penalties Per Game	T-87	6.50
Charlotte	Fewest Penalty Yards Per Game	107	64.25
Charlotte	Time of Possession	117	   27:12
San Diego St.	Stat	Rank	Value
San Diego St.	Total Offense	55	410.2
San Diego St.	Rushing Offense	12	252.3
San Diego St.	Passing Offense	117	157.9
San Diego St.	Team Passing Efficiency	40	140.53
San Diego St.	Scoring Offense	48	30.4
San Diego St.	Total Defense	11	303.5
San Diego St.	Rushing Defense	8	110.4
San Diego St.	Passing Yards Allowed	27	193.1
San Diego St.	Team Passing Efficiency Defense	46	123.05
San Diego St.	Scoring Defense	15	18.4
San Diego St.	Turnover Margin	18	0.67
San Diego St.	3rd Down Conversion Pct	23	0.447
San Diego St.	4th Down Conversion Pct	T-89	0.444
San Diego St.	3rd Down Conversion Pct Defense	43	0.352
San Diego St.	4th Down Conversion Pct Defense	1	0.143
San Diego St.	Red Zone Offense	59	0.854
San Diego St.	Red Zone Defense	T-17	0.750
San Diego St.	Net Punting	124	33.95
San Diego St.	Punt Returns	27	10.56
San Diego St.	Kickoff Returns	20	24.18
San Diego St.	First Downs Offense	73	244
San Diego St.	First Downs Defense	4	168
San Diego St.	Fewest Penalties Per Game	T-78	6.25
San Diego St.	Fewest Penalty Yards Per Game	80	56.33
San Diego St.	Time of Possession	9	   33:24
Kentucky	Stat	Rank	Value
Kentucky	Total Offense	103	350.8
Kentucky	Rushing Offense	58	169.8
Kentucky	Passing Offense	99	181.1
Kentucky	Team Passing Efficiency	71	130.77
Kentucky	Scoring Offense	T-86	25.8
Kentucky	Total Defense	89	425.7
Kentucky	Rushing Defense	59	162.2
Kentucky	Passing Yards Allowed	112	263.5
Kentucky	Team Passing Efficiency Defense	105	142.34
Kentucky	Scoring Defense	81	28.6
Kentucky	Turnover Margin	T-29	0.42
Kentucky	3rd Down Conversion Pct	59	0.411
Kentucky	4th Down Conversion Pct	T-54	0.556
Kentucky	3rd Down Conversion Pct Defense	86	0.411
Kentucky	4th Down Conversion Pct Defense	121	0.708
Kentucky	Red Zone Offense	13	0.923
Kentucky	Red Zone Defense	122	0.907
Kentucky	Net Punting	22	40.10
Kentucky	Punt Returns	3	17.33
Kentucky	Kickoff Returns	57	21.53
Kentucky	First Downs Offense	101	225
Kentucky	First Downs Defense	T-97	269
Kentucky	Fewest Penalties Per Game	T-46	5.50
Kentucky	Fewest Penalty Yards Per Game	40	46.75
Kentucky	Time of Possession	45	   30:51
Kent St.	Stat	Rank	Value
Kent St.	Total Offense	127	275.2
Kent St.	Rushing Offense	80	152.5
Kent St.	Passing Offense	123	122.7
Kent St.	Team Passing Efficiency	124	100.02
Kent St.	Scoring Offense	128	12.8
Kent St.	Total Defense	79	408.3
Kent St.	Rushing Defense	112	213.3
Kent St.	Passing Yards Allowed	29	195.1
Kent St.	Team Passing Efficiency Defense	84	133.89
Kent St.	Scoring Defense	111	35.1
Kent St.	Turnover Margin	T-108	-0.58
Kent St.	3rd Down Conversion Pct	126	0.287
Kent St.	4th Down Conversion Pct	127	0.200
Kent St.	3rd Down Conversion Pct Defense	14	0.315
Kent St.	4th Down Conversion Pct Defense	T-114	0.667
Kent St.	Red Zone Offense	128	0.640
Kent St.	Red Zone Defense	67	0.837
Kent St.	Net Punting	38	39.23
Kent St.	Punt Returns	95	5.76
Kent St.	Kickoff Returns	124	17.31
Kent St.	First Downs Offense	126	169
Kent St.	First Downs Defense	60	241
Kent St.	Fewest Penalties Per Game	119	7.83
Kent St.	Fewest Penalty Yards Per Game	125	74.58
Kent St.	Time of Possession	28	   31:25
North Carolina	Stat	Rank	Value
North Carolina	Total Offense	95	369.6
North Carolina	Rushing Offense	T-90	144.2
North Carolina	Passing Offense	69	225.4
North Carolina	Team Passing Efficiency	101	119.29
North Carolina	Scoring Offense	85	26.0
North Carolina	Total Defense	100	436.1
North Carolina	Rushing Defense	111	213.0
North Carolina	Passing Yards Allowed	66	223.1
North Carolina	Team Passing Efficiency Defense	83	133.46
North Carolina	Scoring Defense	88	31.3
North Carolina	Turnover Margin	T-101	-0.50
North Carolina	3rd Down Conversion Pct	118	0.309
North Carolina	4th Down Conversion Pct	29	0.619
North Carolina	3rd Down Conversion Pct Defense	54	0.374
North Carolina	4th Down Conversion Pct Defense	T-121	0.708
North Carolina	Red Zone Offense	T-71	0.838
North Carolina	Red Zone Defense	31	0.784
North Carolina	Net Punting	34	39.43
North Carolina	Punt Returns	25	10.76
North Carolina	Kickoff Returns	23	23.51
North Carolina	First Downs Offense	T-84	236
North Carolina	First Downs Defense	T-91	265
North Carolina	Fewest Penalties Per Game	T-116	7.75
North Carolina	Fewest Penalty Yards Per Game	122	72.67
North Carolina	Time of Possession	124	   26:32
Boise St.	Stat	Rank	Value
Boise St.	Total Offense	64	400.4
Boise St.	Rushing Offense	88	145.9
Boise St.	Passing Offense	44	254.5
Boise St.	Team Passing Efficiency	24	149.03
Boise St.	Scoring Offense	38	32.1
Boise St.	Total Defense	23	336.7
Boise St.	Rushing Defense	20	125.8
Boise St.	Passing Yards Allowed	44	210.8
Boise St.	Team Passing Efficiency Defense	30	116.99
Boise St.	Scoring Defense	35	22.5
Boise St.	Turnover Margin	9	0.92
Boise St.	3rd Down Conversion Pct	14	0.460
Boise St.	4th Down Conversion Pct	129	0.125
Boise St.	3rd Down Conversion Pct Defense	67	0.389
Boise St.	4th Down Conversion Pct Defense	T-94	0.571
Boise St.	Red Zone Offense	T-55	0.857
Boise St.	Red Zone Defense	97	0.872
Boise St.	Net Punting	49	38.36
Boise St.	Punt Returns	20	11.59
Boise St.	Kickoff Returns	11	24.83
Boise St.	First Downs Offense	39	268
Boise St.	First Downs Defense	57	236
Boise St.	Fewest Penalties Per Game	T-64	6.00
Boise St.	Fewest Penalty Yards Per Game	51	50.00
Boise St.	Time of Possession	46	   30:50
Boston College	Stat	Rank	Value
Boston College	Total Offense	81	387.0
Boston College	Rushing Offense	24	224.2
Boston College	Passing Offense	114	162.8
Boston College	Team Passing Efficiency	114	110.48
Boston College	Scoring Offense	T-82	26.2
Boston College	Total Defense	70	398.1
Boston College	Rushing Defense	101	198.4
Boston College	Passing Yards Allowed	32	199.7
Boston College	Team Passing Efficiency Defense	4	100.75
Boston College	Scoring Defense	36	22.5
Boston College	Turnover Margin	T-18	0.67
Boston College	3rd Down Conversion Pct	88	0.377
Boston College	4th Down Conversion Pct	T-110	0.393
Boston College	3rd Down Conversion Pct Defense	58	0.381
Boston College	4th Down Conversion Pct Defense	T-25	0.412
Boston College	Red Zone Offense	79	0.829
Boston College	Red Zone Defense	T-29	0.784
Boston College	Net Punting	93	36.76
Boston College	Punt Returns	10	13.69
Boston College	Kickoff Returns	35	22.39
Boston College	First Downs Offense	95	230
Boston College	First Downs Defense	T-35	222
Boston College	Fewest Penalties Per Game	2	3.42
Boston College	Fewest Penalty Yards Per Game	1	27.58
Boston College	Time of Possession	59	   30:15
Ga. Southern	Stat	Rank	Value
Ga. Southern	Total Offense	T-114	332.3
Ga. Southern	Rushing Offense	25	222.3
Ga. Southern	Passing Offense	126	110.0
Ga. Southern	Team Passing Efficiency	107	117.07
Ga. Southern	Scoring Offense	112	20.8
Ga. Southern	Total Defense	80	410.4
Ga. Southern	Rushing Defense	82	180.3
Ga. Southern	Passing Yards Allowed	77	230.1
Ga. Southern	Team Passing Efficiency Defense	108	144.68
Ga. Southern	Scoring Defense	100	32.2
Ga. Southern	Turnover Margin	T-68	0.00
Ga. Southern	3rd Down Conversion Pct	103	0.351
Ga. Southern	4th Down Conversion Pct	34	0.607
Ga. Southern	3rd Down Conversion Pct Defense	70	0.392
Ga. Southern	4th Down Conversion Pct Defense	T-35	0.438
Ga. Southern	Red Zone Offense	108	0.763
Ga. Southern	Red Zone Defense	36	0.795
Ga. Southern	Net Punting	102	36.38
Ga. Southern	Punt Returns	38	9.53
Ga. Southern	Kickoff Returns	60	21.43
Ga. Southern	First Downs Offense	T-113	210
Ga. Southern	First Downs Defense	45	226
Ga. Southern	Fewest Penalties Per Game	T-84	6.42
Ga. Southern	Fewest Penalty Yards Per Game	69	54.00
Ga. Southern	Time of Possession	4	   33:59
Georgia	Stat	Rank	Value
Georgia	Total Offense	36	433.6
Georgia	Rushing Offense	11	263.5
Georgia	Passing Offense	110	170.1
Georgia	Team Passing Efficiency	9	160.26
Georgia	Scoring Offense	23	34.9
Georgia	Total Defense	4	270.9
Georgia	Rushing Defense	12	112.6
Georgia	Passing Yards Allowed	2	158.3
Georgia	Team Passing Efficiency Defense	8	108.07
Georgia	Scoring Defense	4	13.2
Georgia	Turnover Margin	T-34	0.38
Georgia	3rd Down Conversion Pct	7	0.473
Georgia	4th Down Conversion Pct	44	0.583
Georgia	3rd Down Conversion Pct Defense	24	0.332
Georgia	4th Down Conversion Pct Defense	4	0.250
Georgia	Red Zone Offense	4	0.960
Georgia	Red Zone Defense	32	0.786
Georgia	Net Punting	7	42.06
Georgia	Punt Returns	40	9.12
Georgia	Kickoff Returns	16	24.62
Georgia	First Downs Offense	T-44	263
Georgia	First Downs Defense	10	190
Georgia	Fewest Penalties Per Game	83	6.38
Georgia	Fewest Penalty Yards Per Game	79	56.23
Georgia	Time of Possession	17	   32:23
Georgia St.	Stat	Rank	Value
Georgia St.	Total Offense	86	385.2
Georgia St.	Rushing Offense	116	115.0
Georgia St.	Passing Offense	31	270.2
Georgia St.	Team Passing Efficiency	49	135.80
Georgia St.	Scoring Offense	118	19.7
Georgia St.	Total Defense	62	391.4
Georgia St.	Rushing Defense	46	149.0
Georgia St.	Passing Yards Allowed	91	242.4
Georgia St.	Team Passing Efficiency Defense	97	138.59
Georgia St.	Scoring Defense	55	25.5
Georgia St.	Turnover Margin	107	-0.55
Georgia St.	3rd Down Conversion Pct	44	0.422
Georgia St.	4th Down Conversion Pct	T-71	0.500
Georgia St.	3rd Down Conversion Pct Defense	T-60	0.383
Georgia St.	4th Down Conversion Pct Defense	92	0.565
Georgia St.	Red Zone Offense	129	0.636
Georgia St.	Red Zone Defense	23	0.769
Georgia St.	Net Punting	121	34.56
Georgia St.	Punt Returns	83	6.40
Georgia St.	Kickoff Returns	62	21.39
Georgia St.	First Downs Offense	T-105	218
Georgia St.	First Downs Defense	19	205
Georgia St.	Fewest Penalties Per Game	39	5.27
Georgia St.	Fewest Penalty Yards Per Game	47	49.00
Georgia St.	Time of Possession	51	   30:37
Georgia Tech	Stat	Rank	Value
Georgia Tech	Total Offense	72	391.6
Georgia Tech	Rushing Offense	5	307.4
Georgia Tech	Passing Offense	127	84.3
Georgia Tech	Team Passing Efficiency	99	120.90
Georgia Tech	Scoring Offense	71	28.1
Georgia Tech	Total Defense	33	354.3
Georgia Tech	Rushing Defense	50	153.6
Georgia Tech	Passing Yards Allowed	34	200.6
Georgia Tech	Team Passing Efficiency Defense	61	127.77
Georgia Tech	Scoring Defense	64	26.5
Georgia Tech	Turnover Margin	100	-0.45
Georgia Tech	3rd Down Conversion Pct	17	0.456
Georgia Tech	4th Down Conversion Pct	100	0.421
Georgia Tech	3rd Down Conversion Pct Defense	11	0.309
Georgia Tech	4th Down Conversion Pct Defense	T-85	0.556
Georgia Tech	Red Zone Offense	29	0.889
Georgia Tech	Red Zone Defense	129	0.973
Georgia Tech	Net Punting	30	39.74
Georgia Tech	Punt Returns	66	7.35
Georgia Tech	Kickoff Returns	96	19.38
Georgia Tech	First Downs Offense	108	214
Georgia Tech	First Downs Defense	17	201
Georgia Tech	Fewest Penalties Per Game	4	4.00
Georgia Tech	Fewest Penalty Yards Per Game	6	35.82
Georgia Tech	Time of Possession	7	   33:30
Virginia	Stat	Rank	Value
Virginia	Total Offense	100	356.2
Virginia	Rushing Offense	125	98.8
Virginia	Passing Offense	41	257.3
Virginia	Team Passing Efficiency	85	125.44
Virginia	Scoring Offense	101	23.8
Virginia	Total Defense	T-36	357.8
Virginia	Rushing Defense	80	178.3
Virginia	Passing Yards Allowed	15	179.6
Virginia	Team Passing Efficiency Defense	34	119.13
Virginia	Scoring Defense	T-66	26.7
Virginia	Turnover Margin	T-54	0.17
Virginia	3rd Down Conversion Pct	70	0.398
Virginia	4th Down Conversion Pct	105	0.400
Virginia	3rd Down Conversion Pct Defense	41	0.349
Virginia	4th Down Conversion Pct Defense	69	0.522
Virginia	Red Zone Offense	98	0.788
Virginia	Red Zone Defense	5	0.703
Virginia	Net Punting	104	36.30
Virginia	Punt Returns	111	4.76
Virginia	Kickoff Returns	3	27.24
Virginia	First Downs Offense	T-95	230
Virginia	First Downs Defense	T-33	221
Virginia	Fewest Penalties Per Game	28	4.92
Virginia	Fewest Penalty Yards Per Game	38	46.00
Virginia	Time of Possession	26	   31:30
Utah St.	Stat	Rank	Value
Utah St.	Total Offense	70	393.8
Utah St.	Rushing Offense	57	170.1
Utah St.	Passing Offense	71	223.7
Utah St.	Team Passing Efficiency	90	123.93
Utah St.	Scoring Offense	44	31.0
Utah St.	Total Defense	75	401.7
Utah St.	Rushing Defense	116	219.9
Utah St.	Passing Yards Allowed	17	181.8
Utah St.	Team Passing Efficiency Defense	43	122.36
Utah St.	Scoring Defense	70	27.0
Utah St.	Turnover Margin	T-39	0.33
Utah St.	3rd Down Conversion Pct	92	0.366
Utah St.	4th Down Conversion Pct	54	0.556
Utah St.	3rd Down Conversion Pct Defense	56	0.376
Utah St.	4th Down Conversion Pct Defense	T-17	0.391
Utah St.	Red Zone Offense	16	0.914
Utah St.	Red Zone Defense	38	0.800
Utah St.	Net Punting	78	37.21
Utah St.	Punt Returns	22	11.29
Utah St.	Kickoff Returns	86	20.21
Utah St.	First Downs Offense	100	226
Utah St.	First Downs Defense	84	260
Utah St.	Fewest Penalties Per Game	64	6.00
Utah St.	Fewest Penalty Yards Per Game	70	54.58
Utah St.	Time of Possession	125	   26:16
Southern California	Stat	Rank	Value
Southern California	Total Offense	15	489.5
Southern California	Rushing Offense	36	194.9
Southern California	Passing Offense	19	294.6
Southern California	Team Passing Efficiency	23	149.44
Southern California	Scoring Offense	24	34.5
Southern California	Total Defense	76	404.8
Southern California	Rushing Defense	56	158.3
Southern California	Passing Yards Allowed	97	246.5
Southern California	Team Passing Efficiency Defense	41	121.56
Southern California	Scoring Defense	60	26.3
Southern California	Turnover Margin	66	0.08
Southern California	3rd Down Conversion Pct	45	0.421
Southern California	4th Down Conversion Pct	101	0.417
Southern California	3rd Down Conversion Pct Defense	49	0.369
Southern California	4th Down Conversion Pct Defense	89	0.560
Southern California	Red Zone Offense	106	0.764
Southern California	Red Zone Defense	4	0.700
Southern California	Net Punting	89	36.86
Southern California	Punt Returns	18	11.95
Southern California	Kickoff Returns	22	23.51
Southern California	First Downs Offense	6	317
Southern California	First Downs Defense	97	269
Southern California	Fewest Penalties Per Game	123	8.00
Southern California	Fewest Penalty Yards Per Game	121	72.31
Southern California	Time of Possession	52	   30:36
Utah	Stat	Rank	Value
Utah	Total Offense	46	417.7
Utah	Rushing Offense	70	161.3
Utah	Passing Offense	43	256.4
Utah	Team Passing Efficiency	55	134.72
Utah	Scoring Offense	57	29.5
Utah	Total Defense	32	353.8
Utah	Rushing Defense	36	139.8
Utah	Passing Yards Allowed	54	214.0
Utah	Team Passing Efficiency Defense	29	116.91
Utah	Scoring Defense	42	23.9
Utah	Turnover Margin	T-74	-0.08
Utah	3rd Down Conversion Pct	97	0.357
Utah	4th Down Conversion Pct	53	0.563
Utah	3rd Down Conversion Pct Defense	73	0.397
Utah	4th Down Conversion Pct Defense	62	0.500
Utah	Red Zone Offense	50	0.862
Utah	Red Zone Defense	81	0.854
Utah	Net Punting	6	42.20
Utah	Punt Returns	32	10.21
Utah	Kickoff Returns	104	19.00
Utah	First Downs Offense	25	280
Utah	First Downs Defense	33	221
Utah	Fewest Penalties Per Game	98	6.92
Utah	Fewest Penalty Yards Per Game	103	63.08
Utah	Time of Possession	21	   32:01
Northwestern	Stat	Rank	Value
Northwestern	Total Offense	59	405.2
Northwestern	Rushing Offense	71	160.9
Northwestern	Passing Offense	51	244.3
Northwestern	Team Passing Efficiency	89	123.93
Northwestern	Scoring Offense	T-53	29.7
Northwestern	Total Defense	38	358.8
Northwestern	Rushing Defense	9	111.3
Northwestern	Passing Yards Allowed	99	247.6
Northwestern	Team Passing Efficiency Defense	32	118.63
Northwestern	Scoring Defense	19	19.8
Northwestern	Turnover Margin	T-29	0.42
Northwestern	3rd Down Conversion Pct	99	0.355
Northwestern	4th Down Conversion Pct	30	0.618
Northwestern	3rd Down Conversion Pct Defense	55	0.375
Northwestern	4th Down Conversion Pct Defense	T-9	0.333
Northwestern	Red Zone Offense	21	0.907
Northwestern	Red Zone Defense	6	0.711
Northwestern	Net Punting	21	40.15
Northwestern	Punt Returns	61	7.67
Northwestern	Kickoff Returns	113	18.45
Northwestern	First Downs Offense	T-28	277
Northwestern	First Downs Defense	54	232
Northwestern	Fewest Penalties Per Game	23	4.75
Northwestern	Fewest Penalty Yards Per Game	41	47.25
Northwestern	Time of Possession	54	   30:29
Northern Ill.	Stat	Rank	Value
Northern Ill.	Total Offense	89	384.3
Northern Ill.	Rushing Offense	40	187.3
Northern Ill.	Passing Offense	89	197.1
Northern Ill.	Team Passing Efficiency	86	125.16
Northern Ill.	Scoring Offense	49	30.2
Northern Ill.	Total Defense	18	328.0
Northern Ill.	Rushing Defense	11	112.3
Northern Ill.	Passing Yards Allowed	56	215.8
Northern Ill.	Team Passing Efficiency Defense	25	115.94
Northern Ill.	Scoring Defense	T-26	20.8
Northern Ill.	Turnover Margin	87	-0.25
Northern Ill.	3rd Down Conversion Pct	58	0.411
Northern Ill.	4th Down Conversion Pct	T-83	0.455
Northern Ill.	3rd Down Conversion Pct Defense	6	0.284
Northern Ill.	4th Down Conversion Pct Defense	77	0.533
Northern Ill.	Red Zone Offense	84	0.818
Northern Ill.	Red Zone Defense	47	0.810
Northern Ill.	Net Punting	91	36.80
Northern Ill.	Punt Returns	108	4.93
Northern Ill.	Kickoff Returns	47	21.73
Northern Ill.	First Downs Offense	T-63	250
Northern Ill.	First Downs Defense	T-13	194
Northern Ill.	Fewest Penalties Per Game	84	6.42
Northern Ill.	Fewest Penalty Yards Per Game	92	59.25
Northern Ill.	Time of Possession	84	   29:09
San Jose St.	Stat	Rank	Value
San Jose St.	Total Offense	121	318.1
San Jose St.	Rushing Offense	112	120.1
San Jose St.	Passing Offense	87	198.0
San Jose St.	Team Passing Efficiency	116	108.85
San Jose St.	Scoring Offense	125	15.8
San Jose St.	Total Defense	124	499.3
San Jose St.	Rushing Defense	129	285.4
San Jose St.	Passing Yards Allowed	53	213.9
San Jose St.	Team Passing Efficiency Defense	110	146.27
San Jose St.	Scoring Defense	126	41.7
San Jose St.	Turnover Margin	129	-2.00
San Jose St.	3rd Down Conversion Pct	122	0.305
San Jose St.	4th Down Conversion Pct	96	0.429
San Jose St.	3rd Down Conversion Pct Defense	115	0.454
San Jose St.	4th Down Conversion Pct Defense	129	0.850
San Jose St.	Red Zone Offense	127	0.655
San Jose St.	Red Zone Defense	79	0.853
San Jose St.	Net Punting	46	38.73
San Jose St.	Punt Returns	98	5.67
San Jose St.	Kickoff Returns	82	20.41
San Jose St.	First Downs Offense	102	224
San Jose St.	First Downs Defense	127	313
San Jose St.	Fewest Penalties Per Game	93	6.54
San Jose St.	Fewest Penalty Yards Per Game	67	53.38
San Jose St.	Time of Possession	129	   24:47
Washington	Stat	Rank	Value
Washington	Total Offense	54	411.7
Washington	Rushing Offense	38	189.8
Washington	Passing Offense	73	221.8
Washington	Team Passing Efficiency	14	154.86
Washington	Scoring Offense	17	36.9
Washington	Total Defense	5	277.4
Washington	Rushing Defense	1	92.3
Washington	Passing Yards Allowed	19	185.1
Washington	Team Passing Efficiency Defense	23	113.55
Washington	Scoring Defense	6	14.5
Washington	Turnover Margin	10	0.92
Washington	3rd Down Conversion Pct	27	0.445
Washington	4th Down Conversion Pct	T-59	0.545
Washington	3rd Down Conversion Pct Defense	33	0.342
Washington	4th Down Conversion Pct Defense	T-110	0.632
Washington	Red Zone Offense	80	0.828
Washington	Red Zone Defense	T-104	0.880
Washington	Net Punting	47	38.70
Washington	Punt Returns	2	18.32
Washington	Kickoff Returns	24	23.48
Washington	First Downs Offense	T-49	257
Washington	First Downs Defense	T-13	194
Washington	Fewest Penalties Per Game	9	4.17
Washington	Fewest Penalty Yards Per Game	3	35.25
Washington	Time of Possession	88	   28:53
Washington St.	Stat	Rank	Value
Washington St.	Total Offense	32	446.4
Washington St.	Rushing Offense	128	71.7
Washington St.	Passing Offense	2	374.8
Washington St.	Team Passing Efficiency	48	136.24
Washington St.	Scoring Offense	41	31.4
Washington St.	Total Defense	15	313.6
Washington St.	Rushing Defense	42	146.2
Washington St.	Passing Yards Allowed	9	167.4
Washington St.	Team Passing Efficiency Defense	5	104.61
Washington St.	Scoring Defense	47	24.4
Washington St.	Turnover Margin	82	-0.17
Washington St.	3rd Down Conversion Pct	43	0.424
Washington St.	4th Down Conversion Pct	66	0.529
Washington St.	3rd Down Conversion Pct Defense	1	0.248
Washington St.	4th Down Conversion Pct Defense	25	0.412
Washington St.	Red Zone Offense	47	0.865
Washington St.	Red Zone Defense	89	0.865
Washington St.	Net Punting	101	36.44
Washington St.	Punt Returns	117	4.14
Washington St.	Kickoff Returns	111	18.63
Washington St.	First Downs Offense	22	286
Washington St.	First Downs Defense	8	188
Washington St.	Fewest Penalties Per Game	53	5.75
Washington St.	Fewest Penalty Yards Per Game	59	51.67
Washington St.	Time of Possession	11	   33:11
UNLV	Stat	Rank	Value
UNLV	Total Offense	41	427.1
UNLV	Rushing Offense	18	240.2
UNLV	Passing Offense	94	186.9
UNLV	Team Passing Efficiency	94	122.21
UNLV	Scoring Offense	62	28.8
UNLV	Total Defense	113	458.7
UNLV	Rushing Defense	122	239.3
UNLV	Passing Yards Allowed	60	219.3
UNLV	Team Passing Efficiency Defense	90	136.46
UNLV	Scoring Defense	94	31.8
UNLV	Turnover Margin	T-39	0.33
UNLV	3rd Down Conversion Pct	63	0.407
UNLV	4th Down Conversion Pct	T-35	0.600
UNLV	3rd Down Conversion Pct Defense	104	0.438
UNLV	4th Down Conversion Pct Defense	80	0.538
UNLV	Red Zone Offense	52	0.860
UNLV	Red Zone Defense	35	0.794
UNLV	Net Punting	127	30.63
UNLV	Punt Returns	68	7.22
UNLV	Kickoff Returns	127	16.68
UNLV	First Downs Offense	58	254
UNLV	First Downs Defense	114	288
UNLV	Fewest Penalties Per Game	21	4.67
UNLV	Fewest Penalty Yards Per Game	17	39.92
UNLV	Time of Possession	33	   31:11
Nevada	Stat	Rank	Value
Nevada	Total Offense	67	397.6
Nevada	Rushing Offense	108	127.2
Nevada	Passing Offense	30	270.4
Nevada	Team Passing Efficiency	51	135.61
Nevada	Scoring Offense	T-69	28.2
Nevada	Total Defense	118	471.3
Nevada	Rushing Defense	108	208.3
Nevada	Passing Yards Allowed	111	263.1
Nevada	Team Passing Efficiency Defense	120	158.33
Nevada	Scoring Defense	107	33.9
Nevada	Turnover Margin	T-82	-0.17
Nevada	3rd Down Conversion Pct	72	0.398
Nevada	4th Down Conversion Pct	110	0.393
Nevada	3rd Down Conversion Pct Defense	108	0.443
Nevada	4th Down Conversion Pct Defense	T-81	0.545
Nevada	Red Zone Offense	82	0.822
Nevada	Red Zone Defense	54	0.817
Nevada	Net Punting	122	34.38
Nevada	Punt Returns	34	10.00
Nevada	Kickoff Returns	39	22.15
Nevada	First Downs Offense	T-81	238
Nevada	First Downs Defense	121	299
Nevada	Fewest Penalties Per Game	T-25	4.83
Nevada	Fewest Penalty Yards Per Game	33	43.25
Nevada	Time of Possession	126	   25:44
Pittsburgh	Stat	Rank	Value
Pittsburgh	Total Offense	97	366.2
Pittsburgh	Rushing Offense	85	148.5
Pittsburgh	Passing Offense	75	217.7
Pittsburgh	Team Passing Efficiency	74	129.01
Pittsburgh	Scoring Offense	100	23.9
Pittsburgh	Total Defense	67	396.6
Pittsburgh	Rushing Defense	39	142.4
Pittsburgh	Passing Yards Allowed	105	254.2
Pittsburgh	Team Passing Efficiency Defense	89	136.42
Pittsburgh	Scoring Defense	65	26.6
Pittsburgh	Turnover Margin	T-68	0.00
Pittsburgh	3rd Down Conversion Pct	96	0.357
Pittsburgh	4th Down Conversion Pct	19	0.650
Pittsburgh	3rd Down Conversion Pct Defense	81	0.406
Pittsburgh	4th Down Conversion Pct Defense	50	0.471
Pittsburgh	Red Zone Offense	104	0.771
Pittsburgh	Red Zone Defense	22	0.765
Pittsburgh	Net Punting	55	38.22
Pittsburgh	Punt Returns	8	14.30
Pittsburgh	Kickoff Returns	108	18.73
Pittsburgh	First Downs Offense	84	236
Pittsburgh	First Downs Defense	58	238
Pittsburgh	Fewest Penalties Per Game	3	3.83
Pittsburgh	Fewest Penalty Yards Per Game	T-9	38.17
Pittsburgh	Time of Possession	15	   32:27
Nebraska	Stat	Rank	Value
Nebraska	Total Offense	87	385.0
Nebraska	Rushing Offense	120	107.5
Nebraska	Passing Offense	27	277.5
Nebraska	Team Passing Efficiency	78	127.80
Nebraska	Scoring Offense	86	25.8
Nebraska	Total Defense	102	436.2
Nebraska	Rushing Defense	114	214.8
Nebraska	Passing Yards Allowed	61	221.4
Nebraska	Team Passing Efficiency Defense	95	138.26
Nebraska	Scoring Defense	116	36.4
Nebraska	Turnover Margin	T-108	-0.58
Nebraska	3rd Down Conversion Pct	89	0.376
Nebraska	4th Down Conversion Pct	77	0.481
Nebraska	3rd Down Conversion Pct Defense	98	0.431
Nebraska	4th Down Conversion Pct Defense	T-62	0.500
Nebraska	Red Zone Offense	111	0.756
Nebraska	Red Zone Defense	101	0.877
Nebraska	Net Punting	40	38.90
Nebraska	Punt Returns	86	6.20
Nebraska	Kickoff Returns	34	22.61
Nebraska	First Downs Offense	T-84	236
Nebraska	First Downs Defense	T-107	279
Nebraska	Fewest Penalties Per Game	78	6.25
Nebraska	Fewest Penalty Yards Per Game	98	60.67
Nebraska	Time of Possession	T-52	   30:36
Fla. Atlantic	Stat	Rank	Value
Fla. Atlantic	Total Offense	14	491.9
Fla. Atlantic	Rushing Offense	6	283.2
Fla. Atlantic	Passing Offense	81	208.7
Fla. Atlantic	Team Passing Efficiency	29	146.74
Fla. Atlantic	Scoring Offense	9	39.8
Fla. Atlantic	Total Defense	78	408.3
Fla. Atlantic	Rushing Defense	66	165.8
Fla. Atlantic	Passing Yards Allowed	92	242.5
Fla. Atlantic	Team Passing Efficiency Defense	27	116.33
Fla. Atlantic	Scoring Defense	44	24.2
Fla. Atlantic	Turnover Margin	T-7	1.00
Fla. Atlantic	3rd Down Conversion Pct	T-63	0.407
Fla. Atlantic	4th Down Conversion Pct	47	0.576
Fla. Atlantic	3rd Down Conversion Pct Defense	84	0.408
Fla. Atlantic	4th Down Conversion Pct Defense	T-47	0.467
Fla. Atlantic	Red Zone Offense	9	0.932
Fla. Atlantic	Red Zone Defense	28	0.783
Fla. Atlantic	Net Punting	15	40.98
Fla. Atlantic	Punt Returns	T-63	7.50
Fla. Atlantic	Kickoff Returns	59	21.45
Fla. Atlantic	First Downs Offense	8	311
Fla. Atlantic	First Downs Defense	117	294
Fla. Atlantic	Fewest Penalties Per Game	60	5.85
Fla. Atlantic	Fewest Penalty Yards Per Game	62	52.38
Fla. Atlantic	Time of Possession	118	   27:06
Wyoming	Stat	Rank	Value
Wyoming	Total Offense	125	286.9
Wyoming	Rushing Offense	118	107.8
Wyoming	Passing Offense	101	179.2
Wyoming	Team Passing Efficiency	98	121.00
Wyoming	Scoring Offense	107	22.3
